"","ensembl_id","TH-A-Control","TH-A-Mutant","TH-B-Control","TH-B-Mutant","TH-C-Control","TH-C-Mutant","external_gene_id","gene_biotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"12250","ENSMUSG00000056014",538.544642240184,573.26184697363,623.887798501339,617.397794366991,596.522079135144,557.93563707969,"A430033K04Rik","protein_coding",584.591633049496,-0.00949159153677921,0.103033140138129,-0.0921217340756044,0.926601320579791,0.999899393879489
"12251","ENSMUSG00000056019",90.8977345341871,75.0388414607796,58.1205518254523,62.6186375069724,79.7609559672227,100.142293834816,"Zfp709","protein_coding",77.7631691882384,0.0594800502560852,0.269678872844846,0.220558806215071,0.825435978995229,0.999899393879489
"12253","ENSMUSG00000056043",20.5252948948164,26.176340044458,37.2334785131804,14.2814436419411,28.0848436504305,23.5027832469466,"Rgs9bp","protein_coding",24.9673639986288,-0.418563913767562,0.446059473273751,-0.938358983154438,0.34805995728328,0.999899393879489
"12254","ENSMUSG00000056055",6.84176496493881,9.5979913496346,13.6220043340904,20.8728791689908,12.3573312061894,18.3934825410887,"Sag","protein_coding",13.6142422608221,0.563956872810963,0.597800705123202,0.943386095027666,0.345483452879382,0.999899393879489
"12255","ENSMUSG00000056069",72.3272296293531,69.803573451888,69.9262889149973,88.9843796151713,115.709555839774,76.6395105878695,"Fam105a","protein_coding",82.2317563398422,-0.12798028188607,0.261980460934142,-0.488510789811317,0.625188084999146,0.999899393879489
"12256","ENSMUSG00000056073",1700.66729128479,1801.80473972686,1860.76579203675,1602.81740566093,1489.62010721884,1594.10182022769,"Grik2","protein_coding",1674.96285935931,-0.0154731820779087,0.0876863820000358,-0.176460491640566,0.859932184695721,0.999899393879489
"12257","ENSMUSG00000056076",416.370267866276,436.2723340743,389.589323954985,397.683276798667,449.357498406888,441.443580986128,"Eif3b","protein_coding",421.786047014541,0.0257830562887292,0.115442848305669,0.223340437862906,0.823270557122851,0.999899393879489
"12258","ENSMUSG00000056089",60.598489689458,57.5879480978076,60.8449526922703,64.8157826826557,33.7018123805166,73.5739301643547,"Gm5468","protein_coding",58.5204859511772,0.326538752142752,0.301293072917977,1.08379110405783,0.27845743041901,0.999899393879489
"12259","ENSMUSG00000056091",190.592024023295,166.656031616383,168.912853742721,181.264476993868,159.521911934445,206.415748516662,"St3gal5","protein_coding",178.893841137896,0.0919810924124026,0.16968649863875,0.542064885245957,0.587773807857856,0.999899393879489
"12260","ENSMUSG00000056121",309.834213412229,311.49844652905,302.408496216806,302.107461656446,386.447448629924,363.782210257087,"Fez2","protein_coding",329.346379450257,-0.0281807737543742,0.139389719153753,-0.202172541314108,0.839781838727311,0.999899393879489
"12261","ENSMUSG00000056124",1308.7318982933,1393.45383503331,1334.95642474086,1272.1470567206,1206.5248832225,1302.87167999378,"B4galt6","protein_coding",1303.11429633406,0.0435850719391677,0.078272485189072,0.556837716777298,0.577638311840455,0.999899393879489
"12262","ENSMUSG00000056131",259.009673672684,226.861613718636,255.185547858626,232.897388622424,252.763592853875,259.552475857585,"Pgm3","protein_coding",247.711715430638,-0.0935826730823251,0.14098543207365,-0.663775481664221,0.506834020393025,0.999899393879489
"12263","ENSMUSG00000056145",136.835299298776,120.411164204507,138.036310585449,127.434420189628,97.7352559034982,120.579496658248,"AI504432","lincRNA",123.505324473351,-0.021940412271762,0.204357384470671,-0.107362953037358,0.914501043776899,0.999899393879489
"12265","ENSMUSG00000056155",2.93218498497378,8.725446681486,8.17320260045422,12.0842984662578,8.98714996813777,8.17488112937275,"Nanos3","protein_coding",8.17952730511373,0.529699745007629,0.752306382879895,0.704101091073948,0.481369820704674,0.999899393879489
"12266","ENSMUSG00000056158",541.476827225157,540.977694252132,543.06390611907,366.923244339102,196.593905553014,452.684042539016,"Car10","protein_coding",440.286603337915,0.0864090318550718,0.471589652342482,0.183229278729634,0.854618122135813,0.999899393879489
"12267","ENSMUSG00000056167",336.223878276993,314.116080533496,368.702250642713,324.078913413278,362.856179963562,365.82593053943,"Cnot10","protein_coding",345.300538894912,-0.089695541666577,0.125183486391033,-0.716512570886525,0.473674908130867,0.999899393879489
"12268","ENSMUSG00000056185",337.201273271984,362.978581949818,335.101306618623,361.430381399894,281.971830250322,313.711063339679,"Snx32","protein_coding",332.06573947172,0.119578664478405,0.1317187023865,0.907833605341231,0.363966140538895,0.999899393879489
"12269","ENSMUSG00000056201",215.026898898077,191.959826992692,175.26978909863,226.305953095374,208.951236759203,201.306447810804,"Cfl1","protein_coding",203.13669210913,0.0478370076410039,0.16077112827644,0.297547253377173,0.766048737591602,0.999899393879489
"12270","ENSMUSG00000056204",235.552193792893,220.753801041596,200.697530522265,194.447348047967,167.385668156566,221.743650634236,"Pgpep1","protein_coding",206.76336536592,0.0760776848116732,0.166306155160631,0.457455616950507,0.647343596462446,0.999899393879489
"12272","ENSMUSG00000056211",2647.76304143132,2567.02641369318,2571.83441827626,2801.36009899614,2487.19375368213,2807.04980779837,"R3hdm1","protein_coding",2647.0379223129,0.0842527896109549,0.0652380355704182,1.29146729931823,0.196541687210948,0.999899393879489
"12273","ENSMUSG00000056214",544.409012210131,536.614970911389,466.780681848164,600.919205549367,534.735423104197,472.099385221276,"Pard6g","protein_coding",525.926446474087,0.0585841068256362,0.116615064059447,0.502371690125487,0.615406089075459,0.999899393879489
"12274","ENSMUSG00000056215",10.7513449449038,10.4705360177832,15.4382715786358,6.59143552704973,6.74036247610333,9.19674127054434,"Lrguk","protein_coding",9.86478196917003,-0.330245343876926,0.678934897928492,-0.486416805034684,0.626671678036577,0.999899393879489
"12275","ENSMUSG00000056216",1419.17753272731,1482.45339118447,1453.01379563631,1433.63722713332,1548.03658201173,1430.60419764023,"Cebpg","protein_coding",1461.15378772223,-0.0231140436519802,0.0725366116642933,-0.318653478866015,0.749989295416978,0.999899393879489
"12276","ENSMUSG00000056222",2688.81363122095,2619.3790937821,2447.4201120249,2661.84138034025,2190.61780473358,2606.76522012873,"Spock1","protein_coding",2535.80620703842,0.105675184505098,0.0753589123668735,1.40229179517128,0.160828129509058,0.999899393879489
"12277","ENSMUSG00000056228",138.790089288759,101.215181505238,89.9052286049965,106.561541020637,101.10543714155,94.0111329877866,"Cars2","protein_coding",105.264768424828,-0.128317088485917,0.226099974173779,-0.567523675996941,0.570358445641561,0.999899393879489
"12278","ENSMUSG00000056234",51.8019347345367,68.0584841155908,47.22294835818,59.3229197434476,70.7738059990849,62.3334686114672,"Ncoa4","protein_coding",59.9189269270512,0.169088539200549,0.283023780896996,0.597435800852675,0.55021645737942,0.999899393879489
"12279","ENSMUSG00000056258",156.383199198601,126.518976881547,135.311909718631,65.9143552704973,119.079737077825,105.251594540674,"Kcnq3","protein_coding",118.076628781296,-0.458405407779629,0.235996217485906,-1.94242692812229,0.0520854380231533,0.999899393879489
"12280","ENSMUSG00000056260",319.608163362142,261.76340044458,261.542483214535,338.360357055219,305.563098916684,274.880377975159,"Lrif1","protein_coding",293.619646828053,-0.0207713812645201,0.14564344167404,-0.142618033642791,0.886591854289288,0.999899393879489
"12281","ENSMUSG00000056267",544.409012210131,562.791310955847,591.194988099522,577.849181204693,616.743166563454,609.02864413827,"Cep70","protein_coding",583.669383861986,-0.00193225920222863,0.100662802323165,-0.0191953646991205,0.984685255357006,0.999899393879489
"12282","ENSMUSG00000056268",744.774986183339,804.486184033009,781.903048776788,754.719367847194,698.750910022711,684.646294584967,"Dennd1b","protein_coding",744.880131908001,0.0117624121076035,0.0966434345246391,0.121709375970126,0.903129187496069,0.999899393879489
"12283","ENSMUSG00000056296",282.467153552474,375.194207303898,291.510892749534,341.656074818744,313.426855138805,262.618056281099,"Synpr","protein_coding",311.145539974092,0.145247884971965,0.146551069117877,0.991107644906615,0.321633020407577,0.999899393879489
"12285","ENSMUSG00000056305",236.529588787885,230.35179239123,234.298474546354,269.150284021197,231.419111679548,218.678070210721,"Usp39","protein_coding",236.737886939489,0.0302076651891113,0.147275012371282,0.205110593458702,0.83748572000708,0.999899393879489
"12286","ENSMUSG00000056306",151.496224223645,165.783486948234,168.004720120448,142.814436419411,170.755849394618,201.306447810804,"Sertm1","protein_coding",166.693527486193,0.0582179341079463,0.1804274257618,0.322666766774169,0.74694762324533,0.999899393879489
"12287","ENSMUSG00000056310",192.546814013278,183.234380311206,227.033405568173,195.545920635809,166.262274410549,198.240867387289,"Tyw1","protein_coding",193.810610387717,-0.0269518965566785,0.166950477306315,-0.161436475004669,0.871749640520301,0.999899393879489
"12288","ENSMUSG00000056313",41.0505897896329,53.2252247570646,67.2018880481792,41.7457583379816,56.169687300861,54.1585874820944,"1810011O10Rik","protein_coding",52.2586226193023,-0.13932070041029,0.308603113182651,-0.451455913627906,0.651660992527224,0.999899393879489
"12289","ENSMUSG00000056316",137.812694293767,106.450449514129,114.424836406359,140.617291243728,94.3650746654466,150.213440752224,"Gm9996","protein_coding",123.980631145942,0.189971605059053,0.215843109625925,0.880137454414413,0.37878485115973,0.999899393879489
"12290","ENSMUSG00000056342",4223.32377335723,4406.35057415043,4280.0337617712,4562.37195730625,4443.02226549811,4395.02046717902,"Usp34","protein_coding",4385.02046654371,0.0458494020083897,0.0555453570075365,0.825440765502124,0.409121399026153,0.999899393879489
"12291","ENSMUSG00000056366",33.2314298297028,30.539063385201,30.8765431572715,27.4643146960405,19.0976936822928,29.6339440939762,"Fabp3-ps1","protein_coding",28.4738314740808,0.0688430254101836,0.402550858796016,0.171016963213258,0.864210427372868,0.999899393879489
"12292","ENSMUSG00000056367",62.5532796794406,63.6957607748478,62.6612199368157,54.9286293920811,50.5527185707749,87.879972140757,"Actr3b","protein_coding",63.7119300824529,0.229544016350874,0.282316409322625,0.813073589670644,0.416175867504807,0.999899393879489
"12293","ENSMUSG00000056370",15.6383199198601,6.9803573451888,10.8976034672723,7.69000811489135,7.86375622212055,7.15302098820115,"Sftpb","protein_coding",9.37051100958905,-0.663778802284599,0.690406911334224,-0.961431282606708,0.336335361506384,0.999899393879489
"12295","ENSMUSG00000056383",24.4348748747815,7.8529020133374,19.0708060677265,18.6757339933076,8.98714996813777,15.3279021175739,"AI987944","protein_coding",15.7248948391441,-0.348606940469958,0.576347000299655,-0.604855998710342,0.545274681738343,0.999899393879489
"12296","ENSMUSG00000056394",312.766398397203,336.80224190536,309.673565194988,316.388905298387,301.069523932615,326.99524517491,"Lig1","protein_coding",317.282646650577,0.0863776382174991,0.124504724391373,0.693769964471198,0.487826481472336,0.999899393879489
"12298","ENSMUSG00000056413",109.468239439021,111.685717523021,160.739651142266,99.9701054935876,77.5141684751883,150.213440752224,"Adap1","protein_coding",118.265220470885,0.0510518277689009,0.253890156615488,0.201078405123905,0.840637267342221,0.999899393879489
"12299","ENSMUSG00000056418",20.5252948948164,19.1959826992692,27.2440086681808,37.3514679866151,12.3573312061894,15.3279021175739,"BC043934","lincRNA",22.0003312621075,0.238836823693043,0.499409614208681,0.478238337624881,0.632480578712523,0.999899393879489
"12301","ENSMUSG00000056427",1346.85030309795,939.730607596042,1300.44734709449,1080.99542643616,1433.45041991797,1519.50602992216,"Slit3","protein_coding",1270.16335567746,-0.205188617123136,0.203452081169236,-1.00853535605987,0.313197523194126,0.999899393879489
"12302","ENSMUSG00000056429",1305.79971330832,1390.83620102887,1243.23492889131,1258.9641856665,1517.70495086927,1222.14472884123,"Tgoln1","protein_coding",1323.11411810092,-0.068520774454874,0.0896024566974756,-0.764719818857427,0.444438402038296,0.999899393879489
"12303","ENSMUSG00000056445",32.2540348347115,26.176340044458,31.7846767795442,28.5628872838822,23.5912686663616,32.699524517491,"Hoxaas2","processed_transcript",29.1781220210748,-0.0102794545700929,0.390913218973325,-0.0262960014426996,0.979021244196478,0.999899393879489
"12304","ENSMUSG00000056458",136.835299298776,122.156253540804,138.944444207722,107.660113608479,121.32652456986,109.33903510536,"Mok","protein_coding",122.7102783885,-0.227254406182849,0.195190991162997,-1.16426687947435,0.244315874391095,0.999899393879489
"12305","ENSMUSG00000056459",234.574798797902,232.969426395676,177.994189965448,249.375977440048,179.742999362755,210.503189081348,"Zbtb25","protein_coding",214.193430173863,0.224968372287467,0.1637757426342,1.37363670998545,0.16955449430334,0.999899393879489
"12306","ENSMUSG00000056468",265.851438637622,243.439962413459,239.747276279991,320.783195649754,308.933280154736,301.44874164562,"5730596B20Rik","protein_coding",280.03398246353,0.0875614873121903,0.151758635860436,0.576978613544705,0.563953902830214,0.999899393879489
"12307","ENSMUSG00000056476",965.666255051364,1096.78864786279,1104.29048468359,971.138167651994,854.902640719105,975.876434818872,"Med12l","protein_coding",994.777105131286,0.0566817734234056,0.0998114034447294,0.567888752859718,0.570110509458916,0.999899393879489
"12308","ENSMUSG00000056481",35.1862198196853,40.1370547348356,38.1416121354531,13.1828710540995,21.3444811743272,27.590223811633,"Cd248","protein_coding",29.2637437883389,-0.219622470050462,0.446806644968311,-0.491538056838966,0.623045942211082,0.999899393879489
"12309","ENSMUSG00000056486",1548.19367206615,1458.89468514446,1436.6673904354,1591.83167978251,1506.47101340909,1418.34187594617,"Chn1","protein_coding",1493.4000527973,-0.00752635934691426,0.0756597592161317,-0.0994763851337969,0.920760036820556,0.999899393879489
"12310","ENSMUSG00000056492",79.168994594292,71.5486627881852,63.5693535590884,74.7029359732303,57.2930810468783,70.5083497408399,"Adgrf5","protein_coding",69.4652296170857,0.112873540526277,0.258997804788182,0.435808869571651,0.662975408080286,0.999899393879489
"12311","ENSMUSG00000056493",1080.02146946534,1001.68127903459,1095.20914846087,976.631030591202,1090.81532738272,1064.7782671008,"Foxk1","protein_coding",1051.52275367259,-0.101931778714983,0.0793255201331047,-1.28498090581626,0.198798956514099,0.999899393879489
"12312","ENSMUSG00000056494",3.90957997996503,7.8529020133374,9.98946984499961,7.69000811489135,1.12339374601722,1.02186014117159,"Cngb3","protein_coding",5.2645356400637,0.122831046801676,1.02433350241604,0.119913140116927,0.904551955279109,0.999899393879489
"12313","ENSMUSG00000056508",30.299244844729,21.813616703715,35.417211268635,24.1685969325157,28.0848436504305,23.5027832469466,"1700001K19Rik","protein_coding",27.2143827744953,-0.438308946508879,0.401442219919151,-1.09183569829091,0.274905325062588,0.999899393879489
"12315","ENSMUSG00000056531",31.2766398397203,38.3919653985384,35.417211268635,37.3514679866151,58.4164747928955,38.8306853645205,"Ccdc18","protein_coding",39.9474074418208,-0.117751164301884,0.353876049055974,-0.33274691693887,0.739325331023112,0.999899393879489
"12317","ENSMUSG00000056537",3361.26138777494,3804.2947531279,3375.53267398759,3594.52950741779,3834.14285515678,3206.59712299646,"Rlim","protein_coding",3529.39305007691,0.00554760112451445,0.0759474967929882,0.0730452135853229,0.941770138344384,0.999899393879489
